本名,外文名,别名,字号,所处时代,国籍,毕业院校,民族,出生时间,逝世时间,职业,官职,出生地,代表作品,人物关系,简介
西格里德·温塞特,Sigrid，Undset,,,,挪威,,,1882年5月20日,1949年6月10日,小说家,,,《新娘·主人·十字架》,,西格里德·温塞特，是一位挪威女小说家。1928年诺贝尔文学奖获得者。她最著名的作品是描述中世纪斯堪的纳维亚生活的现代主义长篇小说──《新娘·主人·十字架》三部曲。获奖理由是：“主要是由于她对中世纪北国生活之有力描绘”。
托马斯·斯特尔那斯·艾略特,Thomas，Stearns，Eliot,,,,英国,,,1888年9月26日,1965年1月4日,诗人，文学评论家，剧作家,,美国密苏里州圣路易斯,《荒原》，《四个四重奏》,,托马斯·斯特尔那斯·艾略特，英国诗人、剧作家和文学批评家，诗歌现代派运动领袖。出生于美国密苏里州的圣路易斯。代表作品有《荒原》、《四个四重奏》等。艾略特曾在哈佛大学学习哲学和比较文学，接触过梵文和东方文化，对黑格尔派的哲学家颇感兴趣，也曾受到法国象征主义文学的影响。1914年，艾略特结识了美国诗人庞德。第一次世界大战爆发后，他来到英国，并定居伦敦，先后做过教师和银行职员等。1922年发表的《荒原》为他赢得了国际声誉，被评论界看作是二十世纪最有影响力的一部诗作，被认为是英美现代诗歌的里程碑。1927年，艾略特加入英国国籍。1943年结集出版的《四个四重奏》使他获得了1948年度诺贝尔文学奖。晚年致力于诗剧创作。1965年艾略特在伦敦逝世。
萨缪尔·约瑟夫·阿格农,Shmuel，Yosef，Agnon，שמואל，יוסף，עגנון,恰兹克斯,,,以色列,,犹太人,1888年7月17日,1970年2月17日,作家,,加利西亚巴哈奇,《但愿斜坡变平原》，《婚礼的华盖》，《行为之书》,,萨缪尔·约瑟夫·阿格农，也译作撒母尔·约瑟夫·阿格农或施姆尔·约瑟夫·阿格农，以色列作家，希伯来文小说家。1888年7月16日，萨缪尔·约瑟夫·阿格农出生在加利西亚巴哈奇小镇，1908年发表第一篇短篇小说，1910年搬至耶路撒冷。其主要作品有《但愿斜坡变平原》、《婚礼的华盖》、《行为之书》等，曾获得1966年诺贝尔文学奖和以色列奖等多个奖项。1970年2月17日，阿格农在特拉维夫病逝，终年82岁。
詹姆斯·乔伊斯,James，Augustine，Aloysius，Joyce,,,,爱尔兰,,,1882年2月2日,1941年1月13日,作家，诗人,,爱尔兰，都柏林,《尤利西斯》，《芬尼根的守灵夜》,,詹姆斯·乔伊斯，爱尔兰作家、诗人，二十世纪最伟大的作家之一，后现代文学的奠基者之一，其作品及“意识流”思想对世界文坛影响巨大。1920年起定居巴黎。其一生颠沛流离，辗转于欧洲各地，靠教授英语和写作糊口，晚年饱受眼疾之痛，几近失明。其作品结构复杂，用语奇特，极富独创性。主要作品是短篇小说集《都柏林人》描写下层市民的日常生活，显示社会环境对人的理想和希望的毁灭。自传体小说《青年艺术家的自画像》以大量内心独白描述人物心理及其周围世界。代表作长篇小说《尤利西斯》表现现代社会中人的孤独与悲观。后期作品长篇小说《芬尼根的守灵夜》借用梦境表达对人类的存在和命运的终极思考，语言极为晦涩难懂。
菲利普·罗斯,Philip，Roth,,,,美国,宾夕法尼亚州巴克内尔大学,犹太,1933年3月19日,2018年5月22日,作家,,新泽西州纽瓦克市,《再见，哥伦布》，《美国牧歌》,,菲利普·罗斯，美国作家。出生于美国新泽西州纽瓦克市，1954年毕业于宾夕法尼亚州巴克内尔大学。罗斯1955年获芝加哥大学文学硕士学位后留校教英语，同时攻读博士学位，但在1957年放弃学位学习，专事写作，以小说《再见吧，哥伦布》成名。罗斯曾多次提名诺贝尔文学奖。并获得国家图书奖、福克纳小说奖、普利策文学奖等重要奖项。当地时间2018年5月22日，菲利普·罗斯去世，享年85岁。
丹·布朗,Dan，Brown,,,,美国,菲利普·埃克塞特学院,,1964年,,作家,,,《达·芬奇密码》，《天使与魔鬼》,,丹·布朗，美国作家。代表作有小说《达·芬奇密码》、《天使与魔鬼》等。1964年，丹·布朗出生于美国新罕布夏州，1996年，出于对密码破译和秘密情报机构的兴趣，丹·布朗创作了他的第一部小说《数字堡垒》，随后创作出版了《圈套》、《天使与魔鬼》、《达·芬奇密码》。
索尔·贝娄,Saul，Bellow,,,,美国,西北大学,,1915年7月10日,2005年4月5日,作家,,加拿大魁北克省蒙特利尔市,《奥吉·马奇历险记》，《洪堡的礼物》，《拉维尔斯坦》,,索尔·贝娄，美国作家，被称为美国当代文学发言人。1915年出生在加拿大蒙特利尔市郊的拉辛镇，父母是来自俄国圣彼得堡的犹太移民。1924年，全家迁往美国芝加哥定居。1933年考入芝加哥大学，两年后转学到西北大学，1937年在该校毕业，获社会学和人类学学士学位。除担任过一段时间的编辑、记者及在商船上短期服役外，贝娄大部分时间都在大学里执教。他曾担任过芝加哥大学“社会思想委员会”主席，并获得哈佛大学、耶鲁大学、西北大学的荣誉博士学位，索尔·贝娄自1936年在美国左翼刊物《灯塔》上发表第一篇反法西斯短篇小说《那真不行》起，他一生共创作出版了11部长篇小说、3部中篇小说、4部短篇小说集和一部戏剧。另外他还出版了游记、随笔、演说集等3部非虚构性作品。1952年，获美国国家文学艺术院奖。1954年，贝娄以《奥吉·马奇历险记》小说获得美国国家图书奖。1966年，贝娄的作品《只争朝夕》拍成电影。1971年，长篇小说《赛姆勒先生的行星》获美国国家图书奖。1976年，贝娄获“普利策小说奖”，同年获得诺贝尔文学奖，颁奖词指出：索尔·贝娄“把丰富多彩的流浪汉小说与对当代文化的精妙分析结合在一起。”1977年，贝娄获美国文学艺术院金质奖章。他曾获得法国颁发的文艺骑士十字勒章，意大利马拉帕特奖，里根总统颁发的自由奖章等。1990年美国全国图书基金会还向贝类颁发了终身成就奖。2005年4月5日在美国马萨诸塞州去世，享年89岁。
埃德加·爱伦·坡,Edgar，Allan，Poe,,,,美国,弗吉尼亚大学，西点军校肄业,,1809年1月19日,1849年10月7日,诗人，小说家和文学评论家,,波士顿,《黑猫》，《厄舍府的倒塌》，《乌鸦》，《安娜贝尔·丽》,,埃德加·爱伦·坡，19世纪美国诗人、小说家和文学评论家，美国浪漫主义思潮时期的重要成员。埃德加·爱伦·坡1809年1月19日生于马萨诸塞州的波士顿，他年幼时父母双亡，随即被弗吉尼亚州里士满的约翰和弗朗西丝斯·爱伦夫妇收养，在弗吉尼亚大学就读了短暂的一段时间后辍学，之后从军，爱伦·坡离开了爱伦夫妇。爱伦坡低调地开始了他的写作生涯，匿名出版了诗集《帖木尔和其它的诗》。1835年他在巴尔的摩和13岁的表妹弗吉尼亚·克莱姆结婚。1838年《阿瑟·戈登·皮姆的故事》出版并被受到了广泛的关注。1839年夏天，爱伦·坡成为《伯顿绅士杂志》的助理编辑。这期间他发表了的随笔、小说，和评论，加强了他在《南方文学信使》工作时期开始确立的敏锐批评家的声誉，同期，《怪异故事集》上下卷在1839年出版。1845年1月，爱伦·坡发表诗歌“乌鸦”，一时声誉鹊起。1849年10月7日逝于巴尔的摩。
拉克斯内斯,Halldó，Kiljan，Laxness,哈多尔·基里扬·拉克斯内斯,,,冰岛,,,1902年4月23日,1998年2月8日,作家，历史小说家，剧作家,,雷克雅未克,《冰岛的警钟》，《浅发汝郎》，《哥本哈根大火记》,,哈多尔·基里扬·拉克斯内斯(Halldó Kiljan Laxness 1902年4月23日—1998年2月8日）冰岛小说家、剧作家。原名哈多尔·古兹永松，生于雷克雅未克他父亲所开办的拉克斯内斯农场，童年即在这里度过，后以此为笔名。
埃兹拉·庞德,Ezra，Pound,,,,美国,宾夕法尼亚大学,,1885年10月30日,1972年11月1日,诗人，文学评论家,,美国爱达荷州,《在地铁站内》,,埃兹拉·庞德，美国诗人和文学评论家，意象派诗歌运动的重要代表人物，美国艺术文学院成员。他和艾略特同为后期象征主义诗歌的领军人物。他从中国古典诗歌、日本俳句中生发出“诗歌意象”的理论，为东西方诗歌的互相借鉴做出了卓越贡献。
约翰·罗纳德·瑞尔·托尔金,John，Ronald，Reuel，Tolkien,,,,英国,牛津大学,,1892年1月3日,1973年9月2日,作家，诗人，语言学家，大学教授,,南非布隆方丹,《霍比特人》，《魔戒》,好友：克莱夫·斯特普尔斯·刘易斯,约翰·罗纳德·瑞尔·托尔金，英国作家、诗人、语言学家及大学教授，以创作经典严肃奇幻作品《霍比特人》、《魔戒》与《精灵宝钻》而闻名于世。托尔金曾于1925年至1945年间，在牛津大学彭布罗克学院担任盎格鲁-撒克逊语的劳林森与博斯沃思教授，并于1945年至1959年间转至牛津大学默顿学院任英国语言与文学的默顿教授。1951至1955年间，托尔金用“传说故事集”一词来称呼大部分作品。尽管在他之前有很多其他作者的奇幻作品问世，但《霍比特人》和《魔戒》的巨大成功造成了该文学类型的流行与复兴。因此托尔金被大众公认为“现代奇幻文学之父“——或更准确地说，是对于严肃奇幻。1972年，托尔金获英国女王伊丽莎白二世颁发的大英帝国司令勋章。同年，牛津大学授予他荣誉文学博士学位。托尔金于1973年9月2日在牛津逝世，与妻子合葬在牛津北郊的一个公墓里。2008年，《泰晤士报》把他列为“1945年后50位最伟大的英国作家”榜单第6位。2009年，他在《福布斯》收入最高的“已故名人”榜单中列第5位。
拉尔夫·沃尔多·爱默生,Ralph，Waldo，Emerson,,,,美国,哈佛,,1803年5月25日,1882年4月27日,思想家，文学家，诗人，演说家,,美国波士顿,《论自然》，《生命》,,拉尔夫·沃尔多·爱默生，生于波士顿。美国思想家、文学家，诗人。爱默生是确立美国文化精神的代表人物。美国前总统林肯称他为“美国的孔子”、“美国文明之父”。1836年出版处女作《论自然》。他文学上的贡献主要在散文和诗歌上。1882年4月27日在波士顿逝世。
托马斯·品钦,"Thomas，Ruggles，Pynchon,，Jr.",托马斯·鲁格斯·品钦,,,美国,康奈尔大学,美利坚人,1937年5月8日,,作家,,美国纽约长岛格伦湾,《V.》，《万有引力之虹》,,托马斯·品钦，全名托马斯·鲁格斯·品钦。美国后现代主义文学代表作家。1937年5月8日，托马斯·品钦出生于美国长岛，曾于美国海军服役两年，1957年毕业于康奈尔大学，后在波音公司担任技术作家。1960年起开始着手创作第一部长篇小说《V.》，其主要作品有《拍卖第四十九批》、《万有引力之虹》、《梅森和迪克逊》等，曾获得福克纳文学奖 、美国国家图书奖等多个奖项 。
赫塔·米勒,Herta，Müller,,,,德国,罗马尼亚蒂米什瓦拉大学,,1953年8月17日,,作家，诗人,,罗马尼亚西部小镇尼特基多夫,《低地》，《沉重的探戈》，《护照》，《心兽》，《单腿旅行》,,赫塔·米勒，德国女作家和诗人，1953年8月17日出生于罗马尼亚西部蒂米什县小镇尼特基多夫。1987年移居德国。她以写作德裔罗马尼亚人在苏俄时的遭遇著称，目前她的大多数作品已在中国大陆出版。2009年10月8日获得诺贝尔文学奖。
埃尔弗里德·耶利内克,Elfriede，Jelinek,,,,奥地利,,,1946年10月20日,,作家,,奥地利，施蒂利亚州,,,埃尔弗里德·耶利内克，奥地利女作家，是中欧公认的最重要文学家之一，曾获得不来梅文学奖、柏林戏剧奖和莱辛批评家奖等诸多奖项。 是2004年诺贝尔文学奖得主。1946年生于奥地利施蒂利亚州的米尔茨楚施拉格。她的父亲具有捷克与犹太血统，是位化学家，母亲出身于维也纳名门望族。自幼学习音乐，早年攻读音乐、戏剧和艺术史，六十年代中期以诗歌写作走上文坛后，着力从事戏剧和小说创作，经常因为作品中强烈的女权主义色彩和社会批评意识引发广泛争议。
凯尔泰斯·伊姆雷,KerteszImre,,,,匈牙利,,犹太,1929年11月9日,2016年3月31日,文学家，作家,,匈牙利布达佩斯,《无形的命运》,,凯尔泰斯·伊姆雷，匈牙利犹太作家，2002年诺贝尔文学奖获得者。1929年11月9日，凯尔泰斯·伊姆雷生于布达佩斯，1944年被纳粹投入奥斯维辛集中营，1945年获得解救。1975年，出版以他在集中营生活为背景的首部小说《命运无常》。2002年因该部作品获得诺贝尔文学奖。  2016年3月31日，凯尔泰斯·伊姆雷在布达佩斯去世，享年86岁。
维迪亚达·苏莱普拉萨德·奈保尔,Vidiadhar，Surajprasad，Naipaul,维·苏·奈保尔，V·S·奈保尔,,,特立尼达和多巴哥,牛津大学,印度,1932年8月17日,2018年8月11日,作家,,特立尼达和多巴哥,《通灵的按摩师》，《重访加勒比》，《非洲的假面具》,,维迪亚达·苏莱普拉萨德·奈保尔，简写维·苏·奈保尔或V·S·奈保尔，英国印度裔作家。1932年8月17日，维·苏·奈保尔生于中美洲的特立尼达和多巴哥的一个印度婆罗门家庭。1950年获奖学金赴英国牛津大学留学。1955年定居英国，并开始文学创作。其主要作品有《通灵的按摩师》、《重访加勒比》、《非洲的假面具》等，曾获得布克奖、毛姆奖、诺贝尔文学奖等多个奖项，与石黑一雄、拉什迪并称“英国文坛移民三雄”。2018年8月11日，维迪亚达·苏莱普拉萨德·奈保尔去世，享年85岁。
石黑一雄,Kazuo，Ishiguro,,,,英国,肯特大学，东安格利亚大学,大和民族,1954年11月8日,,小说家,,日本长崎,《群山淡景》，《浮世画家》，《长日将尽》,,石黑一雄，日裔英国小说家。1954年11月8日，石黑一雄生于日本长崎，1960年随家人移居英国，先后毕业于肯特大学和东安格利亚大学，并于1982年获得英国国籍。1983年开始发表小说，其主要作品有《群山淡景》、《浮世画家》和《长日将尽》等。曾获得1989年布克奖、2017年诺贝尔文学奖、大英帝国勋章、法国艺术及文学骑士勋章等多个奖项，与鲁西迪、奈保尔被称为“英国文坛移民三雄”。
高行健,,,,,法国,北京外国语大学,汉族,1940年1月4日,,作家，画家,,江西,《灵山》，《一个人的圣经》,,高行健，法籍华裔剧作家、小说家、翻译家、画家、导演、评论家。高行健祖籍江苏泰州，1940年生于江西赣州。1962年毕业于北京外国语大学法语专业，1987年移居法国，1997年取得法国国籍。2000年获得诺贝尔文学奖，并因此成为首位获得该奖的华人作家。直至2010年，他的作品已经被译为36种文字。代表作有小说《灵山》、《一个人的圣经》，戏剧《绝对信号》、《车站》等。
若泽·萨拉马戈,José，Saramago,,,,葡萄牙,,葡萄牙人,1922年11月16日,2010年6月18日,,,葡萄牙里巴特茹省戈莱加地区阿济尼亚加,《失明症漫记》，《复明症漫记》,,若泽·萨拉马戈，葡萄牙作家，主要作品有《修道院纪事》、《失明症漫记》、《复明症漫记》等。1922年11月16日，若泽·萨拉马戈出生在葡萄牙里巴特茹省戈莱加地区阿济尼亚加。1947年，出版处女作《罪恶的大地》。1969年，加入葡萄牙共产党。1982年，出版《修道院纪事》。曾获得1995年年度卡蒙斯文学奖和1998年度诺贝尔文学奖。2010年6月18日，若泽·萨拉马戈在西班牙外岛家中去世，享年87岁。
维斯瓦娃·辛波丝卡,Wisawa，Szymborska,维斯瓦娃·希姆博尔斯卡,,,波兰,,,1923年07月02日,2012年02月01日,诗人，随笔作家,,波兰，布宁,《巨大的数目》，《呼唤雪人》,,维斯瓦娃·辛波丝卡，波兰女作家，同时也是位杰出的翻译家，将许多优秀的法国诗歌翻译成波兰语，并于1996年荣获诺贝尔文学奖，其诗作被称为“具有不同寻常和坚韧不拔的纯洁性和力量”。有《一见钟情》，《呼唤雪人》等著作。她是第三个获得诺贝尔文学奖的女诗人，第四个获得诺贝尔文学奖的波兰作家。辛波丝卡一生创作了二十本诗集，公开发表的诗歌约400首，创作生涯从1950年代延续至2012年，是波兰最受欢迎的诗人。《巨大的数目》在1976年出版时，1万册在1周内就售罄。2012年2月因肺癌去世。
托妮·莫里森,Toni，Morrison,,,,美国,霍华德大学,,1931年2月18日,,作家，教授,,俄亥俄州，洛里恩,《最蓝的眼睛》，《苏拉》，《所罗门之歌》，《柏油孩子》,,托妮·莫里森，美国黑人女作家，生于俄亥俄州洛雷恩。霍华德大学毕业。20世纪60年代末登上文坛，其作品情感炽热，简短而富有诗意，并以对美国黑人生活的敏锐观察闻名。主要作品有《最蓝的眼睛》《苏拉》《所罗门之歌》和《柏油娃》等。她所主编的《黑人之书》，记叙了美国黑人300年历史，被称为“美国黑人史的百科全书”。1989年起出任普林斯顿大学教授，讲授文学创作。主要成就在于长篇小说方面。1993年获诺贝尔文学奖。
德里克·沃尔科特,Derek，Walcott,,,,圣卢西亚,西印度大学,,1930年1月23日,2017年3月17日,诗人，剧作家及画家,,圣卢西亚岛卡斯特里市,《在绿夜里》，《西印度群岛》，《白鹭》,,德里克·沃尔科特，圣卢西亚诗人、剧作家及画家，主要作品有《在绿夜里》、《西印度群岛》、《白鹭》等。1930年1月23日，德里克·沃尔科特出生于圣卢西亚的卡斯特里。1953年，毕业于西印度大学获得文学学士学位。1962年出版诗集《在绿夜里》。曾获得1992年诺贝尔文学奖和2011年艾略特奖。2017年3月17日，德里克·沃尔科特在圣卢西亚的家中因病去世，享年87岁。
奥克塔维奥·帕斯,Octavio，Paz,奥克塔维奥·,,,墨西哥,,,1914年3月31日,1998年4月19日,诗人，散文家,,墨西哥,《太阳石》,,奥克塔维奥·帕斯，墨西哥诗人、散文家。生于墨西哥城。帕斯的创作融合了拉美本土文化及西班牙语系的文学传统，继承欧洲现代主义的形而上追索以及用语言创造自由境界的信念。1990年由于“他的作品充满激情，视野开阔，渗透着感悟的智慧并体现了完美的人道主义”而获得诺贝尔文学奖。
卡米洛·何塞·塞拉,Camilo，José，Cela,,,,西班牙,,,1916年5月11日,2002年,文学，小说家,,,《踩着可疑的阳光走》，《蜂房》，《帕斯夸尔·杜阿尔特一家》,,卡米洛·何塞·塞拉，西班牙作家、诗人，出生于西班牙加利西亚哥鲁那巴特龙伊里亚‧福拉比亚，2002年1月17日在西班牙首都马德里逝世。
克洛德·西蒙,Claude，Simon,,,,,牛津大学，剑桥大学,,1913年,2005年,作家,,原法属殖民地马达加斯加岛,《弗兰德公路》,,克洛德·西蒙，法国新小说派代表作家，1985年诺贝尔文学奖得主。代表作及成名作《弗兰德公路》。1913年10月10日生于原法属殖民地马达加斯加岛，在1985年因“在对人类生存状况的描写中，把诗人、画家的丰富想像和对时间作用的深刻认识融为一体”获得诺贝尔文学奖，这使法国和世界文学界深感震惊和意外。因为评论界一向是把罗伯推崇为一流派的首领，娜塔丽·萨洛特和米歇尔·布托位居第二、第三，西蒙一向是位居第四的。西蒙不仅热衷于文学创作，还热心当代社会问题。西蒙一生中共创作20多部小说。他的处女作《作假者》出版于1945年，第一部重要作品《风》发表于1957年，此后他进入创作高峰期。
米歇尔·布托尔,,,,,法国,,,1926,2016,法国新小说派重要代表作家,,,《米兰弄堂》，《时间表》，《变》,,米歇尔·布托尔，法国新小说派重要代表作家，20世纪50年代登上文坛，先后发表《米兰弄堂》《时间表》《变》《程度》等作品，其中《变》获得一九五七年勒诺多文学奖，70年代定居法国尼斯，后逐渐淡出文坛，开始专注于学术。他的小说故事极其简单，但对词语以及词语之间的架构、组合有着自主追求。他曾被萨特誉为20世纪最有希望的伟大小说家之一。2016年8月24日因病在法国上萨瓦省去世。
雅罗斯拉夫·塞弗尔特,Jaroslav，Seifert,,,,捷克,,,1901年9月23日,1986年,文学，诗人,,,《泪城》，《全是爱》，《无线电波》，《信鸽》,,雅罗斯拉夫·塞弗尔特是当代捷克斯洛伐克最重要的诗人。他一生中总共出版了三十九部诗集，主要有《泪城》、《全是爱》、《信鸽》、《裙兜里的苹果》、《维纳斯之手》、《穷画家到世间》、《妈妈》、《铸钟》、《皮卡迪利的伞》、《避瘟柱》、《身为诗人》等。除了诗歌创作，塞弗尔特还译过法国诗人阿波利奈尔的作品，创作出版过《极乐园上空的星星》、《手与火焰》、《世间万般美》等文集。塞弗尔特于1996年获得捷克斯洛伐克“人民艺术家”的称号。1984年，因展现出“人类不屈不挠的解放形象”而获诺贝尔文学奖。
威廉·戈尔丁,William，Golding,,,,英国,牛津大学,,1911年9月19日,1993年6月19日,小说家,,英格兰康沃尔郡,《蝇王》,,威廉·戈尔丁是一位英国小说家，诗人，1983年诺贝尔文学奖获得者。他的小说富含寓意，广泛地融入了古典文学，神话，基督教文化以及象征主义。其作品主题一般是与黑暗邪恶有关，但他的小说中也表达一种昏暗的乐观主义。他的第一本小说《蝇王》突出了他一直不停探讨的主题：人类天生的野蛮与文明的理性的斗争。这部小说也奠定了戈尔丁的世界声誉。
埃利亚斯·卡内蒂,Elias，Canetti,,,,英国,维也纳大学,犹太人,1905年7月25日,1994年8月14日,作家，评论家，社会学家和剧作家,,保加利亚鲁斯丘克,《迷茫》,,埃利亚斯·卡内蒂，英籍犹太人作家、评论家、社会学家和剧作家。1905年7月25日，埃利亚斯·卡内蒂生于保加利亚的鲁斯丘克，后移居奥地利维也纳。1935年开始写作。1938年，逃亡法国巴黎，次年移民伦敦并定居取得英国国籍。1994年8月14日，在瑞士苏黎世逝世。埃利亚斯·卡内蒂主要以德语写作，其主要作品有《迷惘》等，于1981年获得诺贝尔文学奖。
切斯瓦夫·米沃什,Czesław，Miłosz,,,,波兰,,波兰人,1911年6月30日,2004年8月14日,作家,,维尔诺,《被禁锢的头脑》,,切斯瓦夫·米沃什，美籍波兰诗人、散文家、文学史家。1911年6月30日，切斯瓦夫·米沃什生于立陶宛维尔诺。曾参加左派抵抗组织，从事反法西斯活动。后任波兰驻美国、法国外交官。1951年向法国申请政治避难，1970年加入美国国籍。1980年获诺贝尔文学奖，主要作品有《被禁锢的头脑》、《伊斯河谷》、《个人的义务》、《务尔罗的土地》等。2004年8月14日，米沃什在波兰克拉科夫的家中逝世，享年93岁。
奥德修斯·埃里蒂斯,Odysseas，Elytis,,,,希腊,,,1911.11.02,1996.03.18,作家,,克里特岛,《初生的太阳》，《英雄挽歌》，《理所当然》,,奥德修斯·埃里蒂斯，希腊最杰出的现代诗人之一，出生于克里特岛。曾在大学学习法律。二战时期在希腊军队服役。1979年凭借作品《英雄挽歌》获得诺贝尔文学奖。终身未婚。
阿莱克桑德雷·梅洛,Vicente，Aleixandre，Merlo,,,,西班牙第三王国,,西班牙人,1898年4月26日,1984年12月14日,诗人,,安达卢西亚地区的塞维利亚城,《毁灭或爱情》,,阿莱克桑德雷·梅洛 西班牙诗人。生于安达卢西亚地区的塞维利亚城。
埃温特·约翰逊,Eyvind，Johnson,雍松,,,瑞典,,,1900年7月29日,1976年8月25日,作家,,瑞典，博登市,《乌洛夫的故事》,,埃温特·约翰逊瑞典作家。主要作品有小说《乌洛夫的故事》等。1974年由于作品《乌洛夫的故事》获诺贝尔文学奖。
巴勃罗·聂鲁达,Pablo，Neruda,,,,智利,,,1904年7月12日,1973年9月23日,诗人，外交家,,帕拉尔城,《二十首情诗和一支绝望的歌》，《诗歌总集》,,巴勃罗·聂鲁达，智利当代著名诗人。13岁开始发表诗作，1923年发表第一部诗集《黄昏》，1924年发表成名作《二十首情诗和一支绝望的歌》，自此登上智利诗坛。他的诗歌既继承西班牙民族诗歌的传统，又接受了波德莱尔等法国现代派诗歌的影响；既吸收了智利民族诗歌特点，又从沃尔特·惠特曼的创作中找到了自己最倾心的形式。聂鲁达的一生有两个主题，一个是政治，另一个是爱情。他早期的爱情诗集《二十首情诗和一首绝望的歌》被认为是他最著名的作品之一。聂鲁达对中国和中国文化很有兴趣，一生中曾经三次到过中国。1928年他作为外交官赴缅甸上任时，出发来中国，给宋庆龄颁发列宁国际和平奖，此行中，他还见到了茅盾、丁玲、艾青等文学界名流，进行了友好的交流。在访问中国时他得知，自己的中文译名中的“聂”字是由三只耳朵组成，于是说：“我有三只耳朵，第三只耳朵专门用来倾听大海的声音。”
米格尔·安赫尔·阿斯图里亚斯,Miguel，Ángel，Asturias,,,,危地马拉,桑·卡洛斯大学,,1899年,1974年,小说家，诗人,,危地马拉城,《总统先生》，《玉米人》,,米格尔·安赫尔·阿斯图里亚斯 危地马拉小说家、诗人。生于危地马拉。他一生写了十部小说、四部诗集和几个剧本，在危地马拉以至拉丁美洲现代文学史上占有重要地位。1899年，阿斯图里亚斯出生在危地马拉城。在内地土生土长的印第安居民当中度过了童年和少年时代。后来，回到首都，攻读法律专业，大学毕业后担任律师。
米哈依尔·肖洛霍夫,Михаил，А，Шолохов,米哈伊尔·亚历山德罗维奇·肖洛霍夫,,,苏联,,,1905年,1984年,作家,,,《静静的顿河》,,米哈依尔·肖洛霍夫，是二十世纪苏联文学的杰出代表，1965年的诺贝尔文学奖得主，苏联著名作家，曾获得列宁勋章和“社会主义劳动英雄”称号，当选苏共中央委员、苏联最高苏维埃代表、科学院院士、苏联作家协会理事。1965年他的作品《静静的顿河》获得了诺贝尔文学奖。二十年代末，我国新文学奠基人鲁迅首先注意到肖洛霍夫的作品。1931年《静静的顿河》中译本作为鲁迅编辑的“现代文艺丛书”之一，由上海神州国光社出版。从此，肖洛霍夫的作品几乎每发表一部，都很快介绍到中国来，尤其是《一个人的遭遇》在《真理报》上刚一刊出，当月就译成了中文，而且有两个不同的译本，先后在《解放军文艺》和《译文》上发表。这在中国翻译史上是难寻之事。
伊沃·安德里奇,Ivo，Andric,,,,南斯拉夫,格拉茨大学,,1892年10月9日,1975年3月13日,小说家,,特拉夫尼克,《德里纳河大桥》,,伊沃·安德里奇，南斯拉夫作家。1892年10月9日，伊沃·安德里奇生于特拉夫尼克附近的多拉茨，年轻时曾参加爱国学生运动，后在南斯拉夫驻外使馆任职。二战后担任南斯拉夫文联主席。1975年3月13日，伊沃·安德里奇逝世于贝尔格莱德。伊沃·安德里奇的代表作为“波斯尼亚三部曲”——《特拉夫尼克纪事》、《德里纳河大桥》和《小姐》，曾获1961年诺贝尔文学奖。
萨瓦多尔·夸西莫多,Salvatore，Quasimodo,,,,意大利,罗马工学院,,1901年8月20日,1968年6月14日,诗人,,意大利的西西里岛,《消逝的笛音》，《厄拉托与阿波罗》，《瞬息间是夜晚》,,萨瓦多尔·夸西莫多意大利诗人。夸西莫多一生著有许多作品，尤以诗歌著名。主要作品有诗集《水与土》、《消逝的笛音》和《日复一日》等。1959年，因为“由于他的抒情诗，以古典的火焰表达了我们这个时代中，生命的悲剧性体验”而获得诺贝尔文学奖。
胡安·拉蒙·希梅内斯,Juan，Ramón，Jiménez,,,,西班牙,,,1881年11月23日,1958年5月29日,诗人,,西班牙乌埃瓦省莫格尔,《一个新婚诗人的日记》，《空间》,,胡安·拉蒙·希梅内斯，西班牙诗人、散文家。1881年11月23日，胡安·拉蒙·希梅内斯生于西班牙乌埃瓦省的莫格尔。曾进入塞维利亚大学学习法律。1900年开始发表诗歌，1936年因西班牙内战爆发流亡国外，辗转迁居波多黎各。其主要作品有《遥远的花园》、《悲情咏叹调》、《一个新婚诗人的日记》和《三个世界的西班牙人》等，曾获得1956年诺贝尔文学奖。1958年5月29日，胡安·拉蒙·希梅内斯在波多黎各圣胡安逝世。
帕尔·费比安·拉格奎斯特,Pär，Fabian，Lagerkvist,Pär，Lagerkvist,,,瑞典,,,1891-5-23,1974,作家,,瑞典南部斯莫兰省,《大盗巴拉巴》，《夜晚的土地》,,帕尔·费比安·拉格奎斯特瑞典诗人、戏剧家、小说家。主要作品有诗集《天才》；剧本《疯人院里的仲夏夜之梦》；小说《侏儒》、《大盗巴拉巴》等。1951年，作品《大盗巴拉巴》获诺贝尔文学奖 。获奖理由： “由于他在作品中为人类面临的永恒的疑难寻求解答所表现出的艺术活力和真正独立的见解” 。
加夫列拉·米斯特拉尔,Gabriela，Mistral,,,,智利,,,1889年4月7日,1957年1月10日,诗人,,智利，维库那镇,《死的十四行诗》，《绝望》，《柔情》，《有刺的树》,,加夫列拉·米斯特拉尔智利女诗人。出生于智利首都圣地亚哥市北的维库那镇。她自幼生活清苦，未曾进过学校，靠做小学教员的同父异母姐姐辅导和自学获得文化知识。1945年，她获得了诺贝尔文学奖，成为拉丁美洲第一位获得该奖的诗人。
